SeasonYear,Lineno_renamed,DayType,Season,HourRange,direction_updated,Average_Peak_Passenger_Load,Average_Peak_Load_Factor
2022,2,SAT,Summer,15,EAST,44.58636364,89.17272727
2022,2,SAT,Summer,15,WEST,47.93768116,95.87536232
2022,2,SAT,Summer,18,EAST,44.02894737,88.05789474
2022,2,SAT,Summer,18,WEST,40.18968254,80.37936508
2022,2,SAT,Summer,21,EAST,47.92916667,95.85833333
2022,2,SAT,Summer,21,WEST,34.8525641,69.70512821
2022,2,SAT,Summer,24,EAST,12.95,25.9
2022,2,SAT,Summer,24,WEST,15.48809524,30.97619048
2022,2,SUN,Fall,6,EAST,12.56716062,25.13432123
2022,2,SUN,Fall,6,WEST,16.95106782,33.90213564
2022,2,SUN,Fall,9,EAST,26.99260624,53.98521249
2022,2,SUN,Fall,9,WEST,25.77786268,51.55572535
2022,2,SUN,Fall,15,EAST,33.49254308,66.98508616
2022,2,SUN,Fall,15,WEST,38.8902014,77.78040279
2022,2,SUN,Fall,18,EAST,29.248446,58.496892
2022,2,SUN,Fall,18,WEST,33.68215889,67.36431778
2022,2,SUN,Fall,21,EAST,14.69852694,29.39705387
2022,2,SUN,Fall,21,WEST,19.40549543,38.81099086
2022,2,SUN,Fall,24,EAST,4.511818182,9.023636364
2022,2,SUN,Fall,24,WEST,7.152705628,14.30541126
2022,2,SUN,Summer,6,EAST,14.55128205,29.1025641
2022,2,SUN,Summer,6,WEST,17.49666667,34.99333333
2022,2,SUN,Summer,9,EAST,28.56300595,57.1260119
2022,2,SUN,Summer,9,WEST,28.37111315,56.74222629
2022,2,SUN,Summer,15,EAST,34.2826087,68.56521739
2022,2,SUN,Summer,15,WEST,41.89978355,83.7995671
2022,2,SUN,Summer,18,EAST,45.2343254,90.46865079
2022,2,SUN,Summer,18,WEST,37.53788515,75.07577031
2022,2,SUN,Summer,21,EAST,29.35704365,58.7140873
2022,2,SUN,Summer,21,WEST,28.95744048,57.91488095
2022,2,SUN,Summer,24,EAST,5.8,11.6
2022,2,SUN,Summer,24,WEST,7.869047619,15.73809524
2022,3,MF,Fall,4,NORTH,20.35290404,29.0755772
2022,3,MF,Fall,4,SOUTH,20.66527778,29.5218254
2022,3,MF,Fall,6,NORTH,38.54371813,55.06245448
2022,3,MF,Fall,6,SOUTH,21.47415092,30.67735846
2022,3,MF,Fall,9,NORTH,30.48234544,43.54620777
2022,3,MF,Fall,9,SOUTH,28.58975237,40.84250338
2022,3,MF,Fall,15,NORTH,29.79177628,42.5596804
2022,3,MF,Fall,15,SOUTH,45.56765644,65.09665206
2022,3,MF,Fall,18,NORTH,24.67216985,35.24595693
2022,3,MF,Fall,18,SOUTH,30.75048157,43.92925939
2022,3,MF,Fall,21,NORTH,17.74234087,25.34620124
2022,3,MF,Fall,21,SOUTH,23.99117827,34.27311181
2022,3,MF,Fall,24,NORTH,7.944895105,11.34985015
2022,3,MF,Fall,24,SOUTH,12.62930403,18.0418629
2022,3,MF,Summer,4,NORTH,16.74895833,23.92708333
2022,3,MF,Summer,4,SOUTH,NULL,NULL
2022,3,MF,Summer,6,NORTH,32.92736772,47.03909675
2022,3,MF,Summer,6,SOUTH,21.09767896,30.13954137
2022,3,MF,Summer,9,NORTH,31.38831837,44.84045481
2022,3,MF,Summer,9,SOUTH,30.59867229,43.71238899
2022,3,MF,Summer,15,NORTH,28.95682773,41.36689676
2022,3,MF,Summer,15,SOUTH,46.1228538,65.88979114
2022,3,MF,Summer,18,NORTH,23.74517496,33.92167852
2022,3,MF,Summer,18,SOUTH,29.40829597,42.01185139
2022,3,MF,Summer,21,NORTH,18.42079726,26.31542465
2022,3,MF,Summer,21,SOUTH,25.90015407,37.0002201
2022,3,MF,Summer,24,NORTH,7.515833333,10.73690476
2022,3,MF,Summer,24,SOUTH,11.96896259,17.09851798
2022,3,SAT,Fall,4,NORTH,NULL,NULL
2022,3,SAT,Fall,4,SOUTH,NULL,NULL
2022,3,SAT,Fall,6,NORTH,21.96253307,31.37504724
2022,3,SAT,Fall,6,SOUTH,14.51161616,20.73088023
2022,3,SAT,Fall,9,NORTH,38.53703165,55.05290235
2022,3,SAT,Fall,9,SOUTH,32.43466117,46.33523025
2022,3,SAT,Fall,15,NORTH,34.35595238,49.07993197
2022,3,SAT,Fall,15,SOUTH,37.44126984,53.48752834
2022,3,SAT,Fall,18,NORTH,29.31666667,41.88095238
2022,3,SAT,Fall,18,SOUTH,31.05512821,44.36446886
2022,3,SAT,Fall,21,NORTH,21.64722222,30.92460317
2022,3,SAT,Fall,21,SOUTH,22.46904762,32.09863946
2022,3,SAT,Fall,24,NORTH,NULL,NULL
2022,3,SAT,Fall,24,SOUTH,NULL,NULL
2022,3,SAT,Summer,4,NORTH,NULL,NULL
2022,3,SAT,Summer,4,SOUTH,NULL,NULL
2022,3,SAT,Summer,6,NORTH,28.1,40.14285714
2022,3,SAT,Summer,6,SOUTH,18.67727273,26.68181818
2022,3,SAT,Summer,9,NORTH,38.78534483,55.40763547
2022,3,SAT,Summer,9,SOUTH,32.79316578,46.84737969
2022,3,SAT,Summer,15,NORTH,32.15357143,45.93367347
2022,3,SAT,Summer,15,SOUTH,39.26666667,56.0952381
2022,3,SAT,Summer,18,NORTH,34.10735931,48.72479901
2022,3,SAT,Summer,18,SOUTH,31.05549451,44.36499215
2022,3,SAT,Summer,21,NORTH,22.87916667,32.68452381
2022,3,SAT,Summer,21,SOUTH,25.3452381,36.20748299
2022,3,SAT,Summer,24,NORTH,NULL,NULL
2022,3,SAT,Summer,24,SOUTH,NULL,NULL
2022,3,SUN,Fall,4,NORTH,10.16527778,14.5218254
2022,3,SUN,Fall,4,SOUTH,11.27777778,16.11111111
2022,3,SUN,Fall,6,NORTH,19.22398589,27.46283699
2022,3,SUN,Fall,6,SOUTH,13.37962963,19.11375661
2022,3,SUN,Fall,9,NORTH,31.058,44.36857143
2022,3,SUN,Fall,9,SOUTH,26.22199074,37.45998677
2022,3,SUN,Fall,15,NORTH,35.8287037,51.18386243
2022,3,SUN,Fall,15,SOUTH,44.27731481,63.25330688
2022,3,SUN,Fall,18,NORTH,24.10808081,34.44011544
2022,3,SUN,Fall,18,SOUTH,25.56435185,36.52050265
2022,3,SUN,Fall,21,NORTH,14.36082251,20.51546073
2022,3,SUN,Fall,21,SOUTH,20.82929293,29.75613276
2022,3,SUN,Fall,24,NORTH,NULL,NULL
2022,3,SUN,Fall,24,SOUTH,12.54861111,17.9265873
2022,3,SUN,Summer,4,NORTH,NULL,NULL
2022,3,SUN,Summer,4,SOUTH,NULL,NULL
2022,3,SUN,Summer,6,NORTH,NULL,NULL
2022,3,SUN,Summer,6,SOUTH,NULL,NULL
2022,3,SUN,Summer,9,NORTH,37.55,53.64285714
2022,3,SUN,Summer,9,SOUTH,37.51289683,53.58985261
2022,3,SUN,Summer,15,NORTH,44.95277778,64.21825397
2022,3,SUN,Summer,15,SOUTH,55.17361111,78.81944444
2022,3,SUN,Summer,18,NORTH,27.17424242,38.82034632
2022,3,SUN,Summer,18,SOUTH,27.89027778,39.84325397
2022,3,SUN,Summer,21,NORTH,17.99242424,25.7034632
2022,3,SUN,Summer,21,SOUTH,23.43333333,33.47619048
2022,3,SUN,Summer,24,NORTH,NULL,NULL
2022,3,SUN,Summer,24,SOUTH,NULL,NULL
2022,4,MF,Fall,4,EAST,3.530161648,7.51098223
2022,4,MF,Fall,4,WEST,14.02323232,29.83666452
2022,4,MF,Fall,6,EAST,24.24927705,51.59420649
2022,4,MF,Fall,6,WEST,31.36363415,66.73113648
2022,4,MF,Fall,9,EAST,24.90967215,52.99930244
2022,4,MF,Fall,9,WEST,29.17980003,62.08468092
2022,4,MF,Fall,15,EAST,37.27712441,79.31303065
2022,4,MF,Fall,15,WEST,33.25591779,70.75727188
2022,4,MF,Fall,18,EAST,31.18478279,66.35060169
2022,4,MF,Fall,18,WEST,24.23244315,51.55838968
2022,4,MF,Fall,21,EAST,18.02050329,38.34149636
2022,4,MF,Fall,21,WEST,21.16610853,45.03427347
2022,4,MF,Fall,24,WEST,13.01388889,27.6891253
2022,4,MF,Summer,4,EAST,3.281696429,6.982332827
2022,4,MF,Summer,4,WEST,12.48055556,26.55437352
2022,4,MF,Summer,6,EAST,19.86759673,42.2714824
2022,4,MF,Summer,6,WEST,21.29661797,45.31195312
2022,4,MF,Summer,9,EAST,26.28984921,55.93584938
2022,4,MF,Summer,9,WEST,26.18166956,55.70567992
2022,4,MF,Summer,15,EAST,33.4999537,71.27649724
2022,4,MF,Summer,15,WEST,35.71684524,75.99328774
2022,4,MF,Summer,18,EAST,30.25569444,64.37381797
2022,4,MF,Summer,18,WEST,27.58918375,58.70039096
2022,4,MF,Summer,21,EAST,21.00347222,44.68823877
2022,4,MF,Summer,21,WEST,26.71890432,56.8487326
2022,4,MF,Summer,24,WEST,NULL,NULL
2022,4,SAT,Fall,4,EAST,NULL,NULL
2022,4,SAT,Fall,6,EAST,11.8965812,25.31187489
2022,4,SAT,Fall,6,WEST,14.08333333,29.96453901
2022,4,SAT,Fall,9,EAST,36.38802609,77.42133212
2022,4,SAT,Fall,9,WEST,27.70638228,58.94974952
2022,4,SAT,Fall,15,EAST,44.71203704,95.1319937
2022,4,SAT,Fall,15,WEST,38.03148148,80.91804571
2022,4,SAT,Fall,18,EAST,35.29444444,75.09456265
2022,4,SAT,Fall,18,WEST,27.47625,58.46010638
2022,4,SAT,Fall,21,EAST,24.31049383,51.72445495
2022,4,SAT,Fall,21,WEST,27.71234568,58.96243761
2022,4,SAT,Fall,24,WEST,NULL,NULL
2022,4,SAT,Summer,4,EAST,NULL,NULL
2022,4,SAT,Summer,6,EAST,9.846153846,20.9492635
2022,4,SAT,Summer,6,WEST,12.49416667,26.58333333
2022,4,SAT,Summer,9,EAST,36.68701389,78.05747636
2022,4,SAT,Summer,9,WEST,22.19861111,47.23108747
2022,4,SAT,Summer,15,EAST,40.4875,86.14361702
2022,4,SAT,Summer,15,WEST,34.10833333,72.57092199
2022,4,SAT,Summer,18,EAST,39.95458333,85.00975177
2022,4,SAT,Summer,18,WEST,29.83958333,63.48847518
2022,4,SAT,Summer,21,EAST,28.68703704,61.03624901
2022,4,SAT,Summer,21,WEST,23.65185185,50.32308905
2022,4,SAT,Summer,24,WEST,NULL,NULL
2022,4,SUN,Fall,6,EAST,8.959876543,19.06356711
2022,4,SUN,Fall,6,WEST,13.15661376,27.99279523
2022,4,SUN,Fall,9,EAST,34.03819444,72.42169031
2022,4,SUN,Fall,9,WEST,24.98766835,53.16525181
2022,4,SUN,Fall,15,EAST,39.80208333,84.68528369
2022,4,SUN,Fall,15,WEST,28.8404321,61.36262149
2022,4,SUN,Fall,18,EAST,24.39290123,51.89978986
2022,4,SUN,Fall,18,WEST,23.92561728,50.90556869
2022,4,SUN,Fall,21,EAST,13.08524397,27.84094463
2022,4,SUN,Fall,21,WEST,17.52998236,37.29783482
2022,4,SUN,Fall,24,WEST,NULL,NULL
2022,4,SUN,Summer,6,EAST,10.99537037,23.39440504
2022,4,SUN,Summer,6,WEST,12.87777778,27.39952719
2022,4,SUN,Summer,9,EAST,34.91344246,74.28392013
2022,4,SUN,Summer,9,WEST,23.93281025,50.92087286
2022,4,SUN,Summer,15,EAST,43.625,92.81914894
2022,4,SUN,Summer,15,WEST,35.73194444,76.02541371
2022,4,SUN,Summer,18,EAST,26.89197531,57.21696874
2022,4,SUN,Summer,18,WEST,32.02083333,68.12943262
2022,4,SUN,Summer,21,EAST,18.69135802,39.76884686
2022,4,SUN,Summer,21,WEST,16.97299383,36.11275282
2022,4,SUN,Summer,24,WEST,NULL,NULL
2022,7,MF,Fall,4,EAST,18.27864552,38.89073516
2022,7,MF,Fall,4,WEST,7.739870777,16.46781016
2022,7,MF,Fall,6,EAST,32.3678339,68.86773171
2022,7,MF,Fall,6,WEST,28.1189786,59.82761403
2022,7,MF,Fall,9,EAST,24.35160421,51.81192385
2022,7,MF,Fall,9,WEST,23.79495788,50.62756995
2022,7,MF,Fall,15,EAST,30.80397822,65.54037918
2022,7,MF,Fall,15,WEST,34.38406208,73.15757889
2022,7,MF,Fall,18,EAST,24.98215612,53.15352367
2022,7,MF,Fall,18,WEST,26.58399607,56.56169376
2022,7,MF,Fall,21,EAST,19.50211227,41.49385589
2022,7,MF,Fall,21,WEST,17.5609243,37.33194256
2022,7,MF,Fall,24,EAST,9.093855219,19.34862813
2022,7,MF,Fall,24,WEST,7.613888889,16.19976359
2022,7,MF,Summer,4,EAST,18.86706349,40.14268828
2022,7,MF,Summer,4,WEST,8.266468254,17.58823033
2022,7,MF,Summer,6,EAST,32.51641511,69.18386193
2022,7,MF,Summer,6,WEST,24.5900197,52.31919086
2022,7,MF,Summer,9,EAST,26.73130556,56.8751182
2022,7,MF,Summer,9,WEST,23.63999278,50.29785699
2022,7,MF,Summer,15,EAST,31.14603365,66.26815671
2022,7,MF,Summer,15,WEST,32.09480133,68.28681134
2022,7,MF,Summer,18,EAST,25.94557981,55.20336129
2022,7,MF,Summer,18,WEST,29.3253514,62.39436468
2022,7,MF,Summer,21,EAST,19.63500744,41.77661158
2022,7,MF,Summer,21,WEST,23.41521254,49.78052169
2022,7,MF,Summer,24,EAST,12.96006944,27.57461584
2022,7,MF,Summer,24,WEST,11.025,23.45744681
2022,7,SAT,Fall,4,EAST,NULL,NULL
2022,7,SAT,Fall,4,WEST,NULL,NULL
2022,7,SAT,Fall,6,EAST,15.78055556,33.57565012
2022,7,SAT,Fall,6,WEST,18.425,39.20212766
2022,7,SAT,Fall,9,EAST,29.04102222,61.78940898
2022,7,SAT,Fall,9,WEST,24.36896703,51.84886603
2022,7,SAT,Fall,15,EAST,33.7618254,71.83367106
2022,7,SAT,Fall,15,WEST,32.11221164,68.32385455
2022,7,SAT,Fall,18,EAST,36.0367619,76.6739615
2022,7,SAT,Fall,18,WEST,29.30592593,62.35303388
2022,7,SAT,Fall,21,EAST,30.93180556,65.81235225
2022,7,SAT,Fall,21,WEST,28.70839506,61.08169162
2022,7,SAT,Fall,24,EAST,NULL,NULL
2022,7,SAT,Fall,24,WEST,19.79111111,42.10874704
2022,7,SAT,Summer,4,EAST,NULL,NULL
2022,7,SAT,Summer,4,WEST,NULL,NULL
2022,7,SAT,Summer,6,EAST,15.78,33.57446809
2022,7,SAT,Summer,6,WEST,16.75833333,35.65602837
2022,7,SAT,Summer,9,EAST,29.54528571,62.86231003
2022,7,SAT,Summer,9,WEST,23.83028571,50.70273556
2022,7,SAT,Summer,15,EAST,29.88392857,63.58282675
2022,7,SAT,Summer,15,WEST,27.93861111,59.44385343
2022,7,SAT,Summer,18,EAST,28.655,60.96808511
2022,7,SAT,Summer,18,WEST,23.23518519,49.43656422
2022,7,SAT,Summer,21,EAST,29.3625,62.47340426
2022,7,SAT,Summer,21,WEST,26.55185185,56.49330181
2022,7,SAT,Summer,24,EAST,NULL,NULL
2022,7,SAT,Summer,24,WEST,NULL,NULL
2022,7,SUN,Fall,4,EAST,NULL,NULL
2022,7,SUN,Fall,6,EAST,15.75462963,33.52048857
2022,7,SUN,Fall,6,WEST,19.09259259,40.62253743
2022,7,SUN,Fall,9,EAST,28.04452496,59.66920204
2022,7,SUN,Fall,9,WEST,25.54323671,54.34731216
2022,7,SUN,Fall,15,EAST,26.66203704,56.72773838
2022,7,SUN,Fall,15,WEST,30.85324074,65.64519307
2022,7,SUN,Fall,18,EAST,23.26234568,49.49435251
2022,7,SUN,Fall,18,WEST,20.78333333,44.21985816
2022,7,SUN,Fall,21,EAST,15.36631944,32.69429669
2022,7,SUN,Fall,21,WEST,16.30776014,34.697362
2022,7,SUN,Fall,24,EAST,NULL,NULL
2022,7,SUN,Fall,24,WEST,NULL,NULL
2022,7,SUN,Summer,4,EAST,NULL,NULL
2022,7,SUN,Summer,6,EAST,15.93402778,33.90218676
2022,7,SUN,Summer,6,WEST,20.48611111,43.58747045
2022,7,SUN,Summer,9,EAST,25.7089372,54.69986638
2022,7,SUN,Summer,9,WEST,24.4057971,51.92722788
2022,7,SUN,Summer,15,EAST,24.53298611,52.19784279
2022,7,SUN,Summer,15,WEST,27.90625,59.375
2022,7,SUN,Summer,18,EAST,23.03858025,49.01825584
2022,7,SUN,Summer,18,WEST,24.21296296,51.51694247
2022,7,SUN,Summer,21,EAST,17.70052083,37.66068262
2022,7,SUN,Summer,21,WEST,20.48611111,43.58747045
2022,7,SUN,Summer,24,EAST,NULL,NULL
2022,7,SUN,Summer,24,WEST,NULL,NULL
2022,8,MF,Fall,4,EAST,6.230640669,8.900915241
2022,8,MF,Fall,4,WEST,20.05618687,28.65169553
2022,8,MF,Fall,6,EAST,16.33654143,23.33791634
2022,8,MF,Fall,6,WEST,42.7775641,61.11080586
2022,8,MF,Fall,9,EAST,29.81944917,42.5992131
2022,8,MF,Fall,9,WEST,31.99545304,45.70779006
2022,8,MF,Fall,15,EAST,52.6139846,75.16283514
2022,8,MF,Fall,15,WEST,34.35781071,49.08258673
2022,8,MF,Fall,18,EAST,31.38290389,44.83271985
2022,8,MF,Fall,18,WEST,16.53232855,23.61761222
2022,8,MF,Fall,21,EAST,25.53486953,36.47838504
2022,8,MF,Fall,21,WEST,6.937840136,9.911200194
2022,8,MF,Fall,24,EAST,22.1832265,31.69032357
2022,8,MF,Fall,24,WEST,2.766826428,3.952609182
2022,8,MF,Summer,4,EAST,3.173181818,4.533116883
2022,8,MF,Summer,4,WEST,21.89895833,31.28422619
2022,8,MF,Summer,6,EAST,16.67573383,23.8224769
2022,8,MF,Summer,6,WEST,37.38034188,53.4004884
2022,8,MF,Summer,9,EAST,32.02712954,45.7530422
2022,8,MF,Summer,9,WEST,33.73311632,48.19016617
2022,8,MF,Summer,15,EAST,50.57154472,72.24506388
2022,8,MF,Summer,15,WEST,36.34911493,51.92730705
2022,8,MF,Summer,18,EAST,41.30734532,59.01049331
2022,8,MF,Summer,18,WEST,25.84711538,36.92445055
2022,8,MF,Summer,21,EAST,40.77314053,58.24734361
2022,8,MF,Summer,21,WEST,17.78719485,25.41027836
2022,8,MF,Summer,24,EAST,32.15550595,45.93643707
2022,8,MF,Summer,24,WEST,10.14537991,14.49339987
2022,8,SAT,Fall,4,EAST,NULL,NULL
2022,8,SAT,Fall,4,WEST,NULL,NULL
2022,8,SAT,Fall,6,EAST,11.83263889,16.90376984
2022,8,SAT,Fall,6,WEST,23.63928571,33.77040816
2022,8,SAT,Fall,9,EAST,23.00193122,32.85990174
2022,8,SAT,Fall,9,WEST,29.80182437,42.57403481
2022,8,SAT,Fall,15,EAST,33.77666667,48.25238095
2022,8,SAT,Fall,15,WEST,24.42777778,34.8968254
2022,8,SAT,Fall,18,EAST,30.4018648,43.43123543
2022,8,SAT,Fall,18,WEST,18.72006803,26.74295432
2022,8,SAT,Fall,21,EAST,26.9962963,38.56613757
2022,8,SAT,Fall,21,WEST,12.16319444,17.37599206
2022,8,SAT,Fall,24,EAST,35.8875,51.26785714
2022,8,SAT,Fall,24,WEST,NULL,NULL
2022,8,SAT,Summer,4,EAST,NULL,NULL
2022,8,SAT,Summer,4,WEST,NULL,NULL
2022,8,SAT,Summer,6,EAST,NULL,NULL
2022,8,SAT,Summer,6,WEST,NULL,NULL
2022,8,SAT,Summer,9,EAST,20.98281787,29.9754541
2022,8,SAT,Summer,9,WEST,28.07839506,40.11199295
2022,8,SAT,Summer,15,EAST,28.93111111,41.33015873
2022,8,SAT,Summer,15,WEST,28.22552448,40.32217782
2022,8,SAT,Summer,18,EAST,NULL,NULL
2022,8,SAT,Summer,18,WEST,NULL,NULL
2022,8,SAT,Summer,21,EAST,NULL,NULL
2022,8,SAT,Summer,21,WEST,NULL,NULL
2022,8,SAT,Summer,24,EAST,NULL,NULL
2022,8,SAT,Summer,24,WEST,NULL,NULL
2022,8,SUN,Fall,4,EAST,NULL,NULL
2022,8,SUN,Fall,4,WEST,NULL,NULL
2022,8,SUN,Fall,6,EAST,6.335555556,9.050793651
2022,8,SUN,Fall,6,WEST,19.0308642,27.18694885
2022,8,SUN,Fall,9,EAST,23.97888889,34.25555556
2022,8,SUN,Fall,9,WEST,29.55787037,42.2255291
2022,8,SUN,Fall,15,EAST,34.97916667,49.9702381
2022,8,SUN,Fall,15,WEST,24.16388889,34.51984127
2022,8,SUN,Fall,18,EAST,26.28333333,37.54761905
2022,8,SUN,Fall,18,WEST,12.5491453,17.92735043
2022,8,SUN,Fall,21,EAST,21.60353535,30.86219336
2022,8,SUN,Fall,21,WEST,8.557997558,12.2257108
2022,8,SUN,Fall,24,EAST,14.80555556,21.15079365
2022,8,SUN,Fall,24,WEST,2.314814815,3.306878307
2022,8,SUN,Summer,4,EAST,NULL,NULL
2022,8,SUN,Summer,4,WEST,NULL,NULL
2022,8,SUN,Summer,6,EAST,11.06666667,15.80952381
2022,8,SUN,Summer,6,WEST,21.21944444,30.31349206
2022,8,SUN,Summer,9,EAST,24.782,35.40285714
2022,8,SUN,Summer,9,WEST,34.18817791,48.84025416
2022,8,SUN,Summer,15,EAST,42.375,60.53571429
2022,8,SUN,Summer,15,WEST,35.6140873,50.87726757
2022,8,SUN,Summer,18,EAST,30.13589744,43.05128205
2022,8,SUN,Summer,18,WEST,17.74358974,25.34798535
2022,8,SUN,Summer,21,EAST,28.93181818,41.33116883
2022,8,SUN,Summer,21,WEST,11.58974359,16.55677656
2022,8,SUN,Summer,24,EAST,NULL,NULL
2022,8,SUN,Summer,24,WEST,NULL,NULL
2022,9,MF,Fall,4,EAST,21.92153551,43.84307102
2022,9,MF,Fall,4,WEST,17.54090626,35.08181252
2022,9,MF,Fall,6,EAST,26.09912782,52.19825564
2022,9,MF,Fall,6,WEST,28.73721969,57.47443938
2022,9,MF,Fall,9,EAST,22.31862399,44.63724797
2022,9,MF,Fall,9,WEST,24.58916708,49.17833417
2022,9,MF,Fall,15,EAST,34.98409768,69.96819536
2022,9,MF,Fall,15,WEST,27.49505764,54.99011528
2022,9,MF,Fall,18,EAST,23.32274314,46.64548627
2022,9,MF,Fall,18,WEST,21.24901502,42.49803004
2022,9,MF,Fall,21,EAST,19.73302556,39.46605112
2022,9,MF,Fall,21,WEST,15.75311105,31.50622209
2022,9,MF,Fall,24,EAST,6.882219358,13.76443872
2022,9,MF,Fall,24,WEST,5.463416479,10.92683296
2022,9,MF,Summer,4,EAST,17.62089646,35.24179293
2022,9,MF,Summer,4,WEST,15.18650794,30.37301587
2022,9,MF,Summer,6,EAST,19.08031822,38.16063643
2022,9,MF,Summer,6,WEST,23.66512663,47.33025326
2022,9,MF,Summer,9,EAST,19.79140221,39.58280442
2022,9,MF,Summer,9,WEST,22.38633218,44.77266437
2022,9,MF,Summer,15,EAST,30.42121878,60.84243756
2022,9,MF,Summer,15,WEST,22.94117683,45.88235366
2022,9,MF,Summer,18,EAST,23.1220019,46.2440038
2022,9,MF,Summer,18,WEST,18.88321066,37.76642132
2022,9,MF,Summer,21,EAST,20.27997761,40.55995522
2022,9,MF,Summer,21,WEST,16.5579998,33.11599959
2022,9,MF,Summer,24,EAST,6.738903158,13.47780632
2022,9,MF,Summer,24,WEST,4.853949919,9.707899838
2022,9,SAT,Fall,4,EAST,6.828095238,13.65619048
2022,9,SAT,Fall,4,WEST,11.72539683,23.45079365
2022,9,SAT,Fall,6,EAST,15.25789683,30.51579365
2022,9,SAT,Fall,6,WEST,22.6791847,45.35836941
2022,9,SAT,Fall,9,EAST,22.93051677,45.86103355
2022,9,SAT,Fall,9,WEST,27.13671376,54.27342753
2022,9,SAT,Fall,15,EAST,32.67358947,65.34717893
2022,9,SAT,Fall,15,WEST,26.09565038,52.19130076
2022,9,SAT,Fall,18,EAST,23.54234913,47.08469826
2022,9,SAT,Fall,18,WEST,21.27339041,42.54678082
2022,9,SAT,Fall,21,EAST,22.416731,44.833462
2022,9,SAT,Fall,21,WEST,17.48364136,34.96728272
2022,9,SAT,Fall,24,EAST,11.46948413,22.93896825
2022,9,SAT,Fall,24,WEST,8.867724868,17.73544974
2022,9,SAT,Summer,4,EAST,7.66,15.32
2022,9,SAT,Summer,4,WEST,NULL,NULL
2022,9,SAT,Summer,6,EAST,16.60555556,33.21111111
2022,9,SAT,Summer,6,WEST,21.81255411,43.62510823
2022,9,SAT,Summer,9,EAST,21.91440476,43.82880952
2022,9,SAT,Summer,9,WEST,24.91404762,49.82809524
2022,9,SAT,Summer,15,EAST,29.19880952,58.39761905
2022,9,SAT,Summer,15,WEST,24.62256236,49.24512472
2022,9,SAT,Summer,18,EAST,24.98205128,49.96410256
2022,9,SAT,Summer,18,WEST,20.78269841,41.56539683
2022,9,SAT,Summer,21,EAST,24.51111111,49.02222222
2022,9,SAT,Summer,21,WEST,18.66666667,37.33333333
2022,9,SAT,Summer,24,EAST,7.472222222,14.94444444
2022,9,SAT,Summer,24,WEST,7.299470899,14.5989418
2022,9,SUN,Fall,4,EAST,3.741737213,7.483474427
